sample_idx,true_fault,mode_a_prob_anom,threshold,mode_b_triggered,mode_a_pred,mode_b_pred,final_pred,mode_a_lat_us,mode_b_lat_us,total_lat_us,deadline_5ms_met,deadline_10ms_met,deadline_20ms_met,deadline_50ms_met
2640,2,0.989894,0.5,1,1,2.0,2,191.2,149.8,341.0,1,1,1,1
2641,2,0.989894,0.5,1,1,2.0,2,114.8,135.4,250.2,1,1,1,1
2642,1,1.0,0.5,1,1,1.0,1,108.9,83.1,192.0,1,1,1,1
2643,3,1.0,0.5,1,1,2.0,2,70.1,78.5,148.6,1,1,1,1
2644,0,0.0,0.5,0,0,,0,66.4,0.0,66.4,1,1,1,1
2645,2,0.989894,0.5,1,1,2.0,2,65.1,77.4,142.5,1,1,1,1
2646,3,0.989894,0.5,1,1,2.0,2,68.8,73.8,142.6,1,1,1,1
2647,1,0.999232,0.5,1,1,1.0,1,64.3,72.9,137.2,1,1,1,1
2648,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
2649,2,1.0,0.5,1,1,3.0,3,63.7,72.2,135.9,1,1,1,1
2650,1,0.997497,0.5,1,1,1.0,1,64.6,71.8,136.4,1,1,1,1
2651,1,1.0,0.5,1,1,1.0,1,63.8,72.5,136.3,1,1,1,1
2652,0,0.0,0.5,0,0,,0,64.1,0.0,64.1,1,1,1,1
2653,0,0.177465,0.5,0,0,,0,64.9,0.0,64.9,1,1,1,1
2654,2,0.989894,0.5,1,1,3.0,3,61.4,69.1,130.5,1,1,1,1
2655,1,0.997497,0.5,1,1,1.0,1,76.3,76.9,153.2,1,1,1,1
2656,1,1.0,0.5,1,1,1.0,1,63.0,69.0,132.0,1,1,1,1
2657,3,0.989894,0.5,1,1,3.0,3,62.7,68.4,131.1,1,1,1,1
2658,0,0.0,0.5,0,0,,0,59.5,0.0,59.5,1,1,1,1
2659,1,0.989894,0.5,1,1,1.0,1,64.8,71.8,136.6,1,1,1,1
2660,2,0.989894,0.5,1,1,3.0,3,60.9,70.0,130.9,1,1,1,1
2661,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
2662,1,0.989894,0.5,1,1,1.0,1,68.1,70.9,139.0,1,1,1,1
2663,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
2664,1,1.0,0.5,1,1,1.0,1,61.5,69.5,131.0,1,1,1,1
2665,2,1.0,0.5,1,1,3.0,3,75.3,73.4,148.7,1,1,1,1
2666,2,0.989894,0.5,1,1,3.0,3,61.7,69.4,131.1,1,1,1,1
2667,3,0.989894,0.5,1,1,2.0,2,62.2,71.2,133.4,1,1,1,1
2668,0,0.0,0.5,0,0,,0,68.2,0.0,68.2,1,1,1,1
2669,0,0.177465,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
2670,1,0.997497,0.5,1,1,1.0,1,60.9,68.1,129.0,1,1,1,1
2671,0,0.0,0.5,0,0,,0,60.4,0.0,60.4,1,1,1,1
2672,2,1.0,0.5,1,1,3.0,3,63.8,70.0,133.8,1,1,1,1
2673,1,1.0,0.5,1,1,1.0,1,62.3,67.9,130.2,1,1,1,1
2674,3,0.989894,0.5,1,1,3.0,3,61.3,66.7,128.0,1,1,1,1
2675,0,0.0,0.5,0,0,,0,71.4,0.0,71.4,1,1,1,1
2676,1,0.997497,0.5,1,1,1.0,1,61.8,69.9,131.7,1,1,1,1
2677,2,0.989894,0.5,1,1,2.0,2,61.9,70.6,132.5,1,1,1,1
2678,0,0.0,0.5,0,0,,0,70.1,0.0,70.1,1,1,1,1
2679,3,0.989894,0.5,1,1,3.0,3,61.8,70.5,132.3,1,1,1,1
2680,1,1.0,0.5,1,1,1.0,1,61.4,69.3,130.7,1,1,1,1
2681,0,0.0,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
2682,0,0.0,0.5,0,0,,0,65.7,0.0,65.7,1,1,1,1
2683,1,1.0,0.5,1,1,1.0,1,62.6,69.1,131.7,1,1,1,1
2684,1,0.989894,0.5,1,1,1.0,1,61.7,76.7,138.4,1,1,1,1
2685,2,0.997497,0.5,1,1,2.0,2,67.0,70.3,137.3,1,1,1,1
2686,0,0.0,0.5,0,0,,0,61.8,0.0,61.8,1,1,1,1
2687,3,0.989894,0.5,1,1,3.0,3,60.7,70.3,131.0,1,1,1,1
2688,3,0.989894,0.5,1,1,2.0,2,71.4,72.9,144.3,1,1,1,1
2689,1,0.989894,0.5,1,1,1.0,1,64.7,68.5,133.2,1,1,1,1
2690,2,0.989894,0.5,1,1,3.0,3,63.3,69.8,133.1,1,1,1,1
2691,2,1.0,0.5,1,1,2.0,2,69.7,75.2,144.9,1,1,1,1
2692,1,0.989894,0.5,1,1,1.0,1,62.6,69.3,131.9,1,1,1,1
2693,3,0.989894,0.5,1,1,2.0,2,62.2,69.7,131.9,1,1,1,1
2694,3,0.989894,0.5,1,1,2.0,2,61.2,80.1,141.3,1,1,1,1
2695,2,0.989894,0.5,1,1,3.0,3,70.5,73.0,143.5,1,1,1,1
2696,3,0.989894,0.5,1,1,3.0,3,63.0,68.7,131.7,1,1,1,1
2697,3,0.989894,0.5,1,1,2.0,2,61.1,76.6,137.7,1,1,1,1
2698,2,0.989894,0.5,1,1,3.0,3,66.2,70.8,137.0,1,1,1,1
2699,1,1.0,0.5,1,1,1.0,1,62.1,70.6,132.7,1,1,1,1
2700,1,0.997497,0.5,1,1,1.0,1,60.7,68.0,128.7,1,1,1,1
2701,2,0.989894,0.5,1,1,2.0,2,72.5,72.0,144.5,1,1,1,1
2702,2,0.997497,0.5,1,1,2.0,2,61.8,71.8,133.6,1,1,1,1
2703,0,0.0,0.5,0,0,,0,60.9,0.0,60.9,1,1,1,1
2704,1,1.0,0.5,1,1,1.0,1,63.1,82.3,145.4,1,1,1,1
2705,2,0.989894,0.5,1,1,2.0,2,66.0,72.4,138.4,1,1,1,1
2706,2,0.989894,0.5,1,1,3.0,3,62.6,69.7,132.3,1,1,1,1
2707,2,0.989894,0.5,1,1,3.0,3,59.7,78.0,137.7,1,1,1,1
2708,1,0.999232,0.5,1,1,1.0,1,65.8,70.6,136.4,1,1,1,1
2709,1,0.989894,0.5,1,1,1.0,1,61.7,69.3,131.0,1,1,1,1
2710,3,1.0,0.5,1,1,2.0,2,61.0,67.8,128.8,1,1,1,1
2711,1,1.0,0.5,1,1,1.0,1,72.4,72.4,144.8,1,1,1,1
2712,2,0.999232,0.5,1,1,2.0,2,61.6,68.4,130.0,1,1,1,1
2713,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
2714,2,0.989894,0.5,1,1,2.0,2,74.0,75.0,149.0,1,1,1,1
2715,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
2716,3,1.0,0.5,1,1,3.0,3,60.4,68.8,129.2,1,1,1,1
2717,3,0.989894,0.5,1,1,2.0,2,61.9,80.7,142.6,1,1,1,1
2718,3,0.989894,0.5,1,1,3.0,3,62.3,68.5,130.8,1,1,1,1
2719,1,1.0,0.5,1,1,1.0,1,60.4,70.2,130.6,1,1,1,1
2720,2,1.0,0.5,1,1,2.0,2,60.8,69.1,129.9,1,1,1,1
2721,0,0.0,0.5,0,0,,0,67.8,0.0,67.8,1,1,1,1
2722,2,0.989894,0.5,1,1,3.0,3,61.4,69.6,131.0,1,1,1,1
2723,1,0.999232,0.5,1,1,1.0,1,61.2,69.8,131.0,1,1,1,1
2724,0,0.0,0.5,0,0,,0,70.9,0.0,70.9,1,1,1,1
2725,2,0.989894,0.5,1,1,3.0,3,63.2,70.1,133.3,1,1,1,1
2726,0,0.0,0.5,0,0,,0,60.6,0.0,60.6,1,1,1,1
2727,0,0.0,0.5,0,0,,0,60.6,0.0,60.6,1,1,1,1
2728,3,0.989894,0.5,1,1,3.0,3,64.7,69.7,134.4,1,1,1,1
2729,2,1.0,0.5,1,1,2.0,2,61.1,68.7,129.8,1,1,1,1
2730,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
2731,0,0.0,0.5,0,0,,0,67.7,0.0,67.7,1,1,1,1
2732,1,0.989894,0.5,1,1,1.0,1,76.3,74.0,150.3,1,1,1,1
2733,1,0.989894,0.5,1,1,1.0,1,63.5,80.8,144.3,1,1,1,1
2734,0,0.0,0.5,0,0,,0,66.6,0.0,66.6,1,1,1,1
2735,0,0.0,0.5,0,0,,0,61.2,0.0,61.2,1,1,1,1
2736,2,1.0,0.5,1,1,3.0,3,62.0,70.3,132.3,1,1,1,1
2737,3,0.989894,0.5,1,1,3.0,3,74.0,70.7,144.7,1,1,1,1
2738,2,0.989894,0.5,1,1,3.0,3,62.6,68.7,131.3,1,1,1,1
2739,3,0.999232,0.5,1,1,3.0,3,62.2,69.9,132.1,1,1,1,1
2740,3,0.989894,0.5,1,1,3.0,3,71.6,71.5,143.1,1,1,1,1
2741,2,0.989894,0.5,1,1,2.0,2,62.6,71.5,134.1,1,1,1,1
2742,1,1.0,0.5,1,1,1.0,1,61.5,70.0,131.5,1,1,1,1
2743,2,0.989894,0.5,1,1,3.0,3,61.0,83.0,144.0,1,1,1,1
2744,3,0.989894,0.5,1,1,3.0,3,64.8,72.2,137.0,1,1,1,1
2745,1,1.0,0.5,1,1,1.0,1,67.2,99.9,167.1,1,1,1,1
2746,0,0.0,0.5,0,0,,0,65.2,0.0,65.2,1,1,1,1
2747,3,0.989894,0.5,1,1,3.0,3,65.1,72.2,137.3,1,1,1,1
2748,2,0.999232,0.5,1,1,3.0,3,60.8,70.4,131.2,1,1,1,1
2749,1,0.989894,0.5,1,1,1.0,1,61.8,92.8,154.6,1,1,1,1
2750,0,0.0,0.5,0,0,,0,68.7,0.0,68.7,1,1,1,1
2751,0,0.177465,0.5,0,0,,0,75.7,0.0,75.7,1,1,1,1
2752,2,1.0,0.5,1,1,2.0,2,69.8,83.5,153.3,1,1,1,1
2753,1,1.0,0.5,1,1,1.0,1,67.0,186.3,253.3,1,1,1,1
2754,2,0.989894,0.5,1,1,2.0,2,103.9,90.0,193.9,1,1,1,1
2755,2,0.999232,0.5,1,1,3.0,3,90.5,254.7,345.2,1,1,1,1
2756,0,0.0,0.5,0,0,,0,142.4,0.0,142.4,1,1,1,1
2757,0,0.0,0.5,0,0,,0,86.3,0.0,86.3,1,1,1,1
2758,0,0.0,0.5,0,0,,0,75.5,0.0,75.5,1,1,1,1
2759,1,0.997497,0.5,1,1,1.0,1,73.8,79.6,153.4,1,1,1,1
2760,3,1.0,0.5,1,1,3.0,3,72.1,83.7,155.8,1,1,1,1
2761,3,0.989894,0.5,1,1,3.0,3,86.2,298.9,385.1,1,1,1,1
2762,3,0.999232,0.5,1,1,2.0,2,98.8,86.6,185.4,1,1,1,1
2763,0,0.0,0.5,0,0,,0,70.4,0.0,70.4,1,1,1,1
2764,0,0.0,0.5,0,0,,0,65.2,0.0,65.2,1,1,1,1
2765,1,1.0,0.5,1,1,1.0,1,63.0,69.4,132.4,1,1,1,1
2766,3,0.989894,0.5,1,1,2.0,2,61.5,67.9,129.4,1,1,1,1
2767,1,1.0,0.5,1,1,1.0,1,61.7,69.9,131.6,1,1,1,1
2768,3,0.989894,0.5,1,1,2.0,2,61.0,70.2,131.2,1,1,1,1
2769,2,1.0,0.5,1,1,3.0,3,63.6,69.3,132.9,1,1,1,1
2770,0,0.0,0.5,0,0,,0,62.7,0.0,62.7,1,1,1,1
2771,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
2772,0,0.0,0.5,0,0,,0,62.3,0.0,62.3,1,1,1,1
2773,3,1.0,0.5,1,1,3.0,3,63.3,70.3,133.6,1,1,1,1
2774,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
2775,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
2776,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
2777,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
2778,1,0.999232,0.5,1,1,1.0,1,60.7,69.2,129.9,1,1,1,1
2779,0,0.0,0.5,0,0,,0,62.0,0.0,62.0,1,1,1,1
2780,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
2781,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
2782,2,0.989894,0.5,1,1,3.0,3,59.6,69.8,129.4,1,1,1,1
2783,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
2784,3,0.989894,0.5,1,1,2.0,2,60.4,69.1,129.5,1,1,1,1
2785,0,0.0,0.5,0,0,,0,62.0,0.0,62.0,1,1,1,1
2786,2,0.989894,0.5,1,1,3.0,3,60.7,67.1,127.8,1,1,1,1
2787,2,0.989894,0.5,1,1,2.0,2,59.7,69.6,129.3,1,1,1,1
2788,2,0.989894,0.5,1,1,3.0,3,61.3,67.4,128.7,1,1,1,1
2789,3,0.989894,0.5,1,1,3.0,3,62.3,67.9,130.2,1,1,1,1
2790,3,0.999232,0.5,1,1,2.0,2,58.7,68.6,127.3,1,1,1,1
2791,0,0.0,0.5,0,0,,0,59.2,0.0,59.2,1,1,1,1
2792,3,0.989894,0.5,1,1,3.0,3,73.3,75.7,149.0,1,1,1,1
2793,1,1.0,0.5,1,1,1.0,1,64.9,69.5,134.4,1,1,1,1
2794,0,0.0,0.5,0,0,,0,61.8,0.0,61.8,1,1,1,1
2795,3,0.989894,0.5,1,1,2.0,2,60.6,83.6,144.2,1,1,1,1
2796,2,0.989894,0.5,1,1,3.0,3,63.8,69.1,132.9,1,1,1,1
2797,2,0.989894,0.5,1,1,3.0,3,61.4,68.2,129.6,1,1,1,1
2798,3,0.989894,0.5,1,1,2.0,2,59.5,66.8,126.3,1,1,1,1
2799,2,0.989894,0.5,1,1,2.0,2,70.9,71.2,142.1,1,1,1,1
2800,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
2801,3,0.989894,0.5,1,1,2.0,2,60.3,68.6,128.9,1,1,1,1
2802,1,1.0,0.5,1,1,1.0,1,68.7,71.5,140.2,1,1,1,1
2803,1,0.989894,0.5,1,1,1.0,1,61.2,70.0,131.2,1,1,1,1
2804,2,0.989894,0.5,1,1,2.0,2,59.7,69.6,129.3,1,1,1,1
2805,1,0.989894,0.5,1,1,1.0,1,62.3,79.6,141.9,1,1,1,1
2806,0,0.0,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
2807,2,1.0,0.5,1,1,2.0,2,62.0,69.8,131.8,1,1,1,1
2808,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
2809,3,0.989894,0.5,1,1,3.0,3,66.4,71.2,137.6,1,1,1,1
2810,1,1.0,0.5,1,1,1.0,1,62.3,68.9,131.2,1,1,1,1
2811,0,0.177465,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
2812,3,0.989894,0.5,1,1,3.0,3,69.7,71.2,140.9,1,1,1,1
2813,0,0.0,0.5,0,0,,0,62.7,0.0,62.7,1,1,1,1
2814,2,0.989894,0.5,1,1,2.0,2,60.9,67.4,128.3,1,1,1,1
2815,1,1.0,0.5,1,1,1.0,1,61.3,78.1,139.4,1,1,1,1
2816,2,0.989894,0.5,1,1,3.0,3,62.7,68.9,131.6,1,1,1,1
2817,2,1.0,0.5,1,1,2.0,2,61.7,68.9,130.6,1,1,1,1
2818,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
2819,0,0.0,0.5,0,0,,0,64.9,0.0,64.9,1,1,1,1
2820,3,0.989894,0.5,1,1,3.0,3,61.0,67.8,128.8,1,1,1,1
2821,3,0.989894,0.5,1,1,3.0,3,61.7,68.4,130.1,1,1,1,1
2822,0,0.0,0.5,0,0,,0,71.0,0.0,71.0,1,1,1,1
2823,2,0.989894,0.5,1,1,3.0,3,61.9,68.6,130.5,1,1,1,1
2824,1,1.0,0.5,1,1,1.0,1,60.7,69.3,130.0,1,1,1,1
2825,0,0.0,0.5,0,0,,0,62.3,0.0,62.3,1,1,1,1
2826,3,0.989894,0.5,1,1,3.0,3,63.2,69.9,133.1,1,1,1,1
2827,2,0.989894,0.5,1,1,2.0,2,61.8,70.2,132.0,1,1,1,1
2828,2,0.989894,0.5,1,1,2.0,2,61.2,76.4,137.6,1,1,1,1
2829,2,0.989894,0.5,1,1,3.0,3,67.1,70.5,137.6,1,1,1,1
2830,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
2831,1,1.0,0.5,1,1,1.0,1,60.6,68.6,129.2,1,1,1,1
2832,0,0.0,0.5,0,0,,0,71.0,0.0,71.0,1,1,1,1
2833,3,0.989894,0.5,1,1,2.0,2,62.1,69.7,131.8,1,1,1,1
2834,2,0.989894,0.5,1,1,2.0,2,60.5,116.2,176.7,1,1,1,1
2835,3,0.989894,0.5,1,1,3.0,3,182.9,126.7,309.6,1,1,1,1
2836,0,0.0,0.5,0,0,,0,107.4,0.0,107.4,1,1,1,1
2837,0,0.0,0.5,0,0,,0,126.4,0.0,126.4,1,1,1,1
2838,1,1.0,0.5,1,1,1.0,1,145.4,121.9,267.3,1,1,1,1
2839,3,0.989894,0.5,1,1,3.0,3,114.7,116.0,230.7,1,1,1,1
2840,3,0.989894,0.5,1,1,3.0,3,144.1,119.5,263.6,1,1,1,1
2841,3,1.0,0.5,1,1,3.0,3,86.9,80.9,167.8,1,1,1,1
2842,2,0.999232,0.5,1,1,3.0,3,66.2,103.8,170.0,1,1,1,1
2843,2,0.989894,0.5,1,1,2.0,2,109.9,112.3,222.2,1,1,1,1
2844,1,0.989894,0.5,1,1,1.0,1,69.2,81.9,151.1,1,1,1,1
2845,0,0.0,0.5,0,0,,0,70.0,0.0,70.0,1,1,1,1
2846,2,0.989894,0.5,1,1,2.0,2,63.6,71.3,134.9,1,1,1,1
2847,0,0.0,0.5,0,0,,0,62.8,0.0,62.8,1,1,1,1
2848,1,1.0,0.5,1,1,1.0,1,73.6,73.5,147.1,1,1,1,1
2849,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
2850,0,0.177465,0.5,0,0,,0,59.8,0.0,59.8,1,1,1,1
2851,0,0.0,0.5,0,0,,0,72.7,0.0,72.7,1,1,1,1
2852,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
2853,2,1.0,0.5,1,1,3.0,3,62.4,69.2,131.6,1,1,1,1
2854,2,0.989894,0.5,1,1,3.0,3,62.5,78.7,141.2,1,1,1,1
2855,0,0.0,0.5,0,0,,0,64.6,0.0,64.6,1,1,1,1
2856,3,0.989894,0.5,1,1,2.0,2,62.0,69.3,131.3,1,1,1,1
2857,2,0.989894,0.5,1,1,3.0,3,62.4,77.4,139.8,1,1,1,1
2858,2,0.989894,0.5,1,1,3.0,3,66.9,71.0,137.9,1,1,1,1
2859,0,0.0,0.5,0,0,,0,62.8,0.0,62.8,1,1,1,1
2860,2,0.989894,0.5,1,1,3.0,3,61.4,165.8,227.2,1,1,1,1
2861,0,0.0,0.5,0,0,,0,161.9,0.0,161.9,1,1,1,1
2862,3,0.989894,0.5,1,1,2.0,2,187.8,306.2,494.0,1,1,1,1
2863,1,1.0,0.5,1,1,1.0,1,121.9,102.0,223.9,1,1,1,1
2864,1,0.989894,0.5,1,1,1.0,1,88.6,89.2,177.8,1,1,1,1
2865,3,0.989894,0.5,1,1,3.0,3,71.5,79.7,151.2,1,1,1,1
2866,1,0.989894,0.5,1,1,1.0,1,68.2,74.1,142.3,1,1,1,1
2867,2,0.989894,0.5,1,1,2.0,2,66.8,75.9,142.7,1,1,1,1
2868,0,0.0,0.5,0,0,,0,65.4,0.0,65.4,1,1,1,1
2869,0,0.0,0.5,0,0,,0,65.9,0.0,65.9,1,1,1,1
2870,3,0.989894,0.5,1,1,2.0,2,64.1,73.2,137.3,1,1,1,1
2871,3,0.989894,0.5,1,1,3.0,3,66.8,75.0,141.8,1,1,1,1
2872,3,0.989894,0.5,1,1,2.0,2,63.5,71.2,134.7,1,1,1,1
2873,3,1.0,0.5,1,1,3.0,3,63.2,71.5,134.7,1,1,1,1
2874,0,0.0,0.5,0,0,,0,64.0,0.0,64.0,1,1,1,1
2875,2,1.0,0.5,1,1,3.0,3,63.2,72.9,136.1,1,1,1,1
2876,3,0.989894,0.5,1,1,2.0,2,61.9,71.0,132.9,1,1,1,1
2877,2,0.989894,0.5,1,1,2.0,2,61.9,70.4,132.3,1,1,1,1
2878,3,0.989894,0.5,1,1,3.0,3,64.7,71.4,136.1,1,1,1,1
2879,1,0.989894,0.5,1,1,1.0,1,62.3,72.3,134.6,1,1,1,1
2880,0,0.0,0.5,0,0,,0,63.0,0.0,63.0,1,1,1,1
2881,2,0.997497,0.5,1,1,2.0,2,63.9,70.9,134.8,1,1,1,1
2882,2,1.0,0.5,1,1,2.0,2,62.6,70.6,133.2,1,1,1,1
2883,1,1.0,0.5,1,1,1.0,1,62.3,71.4,133.7,1,1,1,1
2884,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
2885,2,0.989894,0.5,1,1,2.0,2,64.1,70.6,134.7,1,1,1,1
2886,2,0.989894,0.5,1,1,2.0,2,62.3,69.0,131.3,1,1,1,1
2887,1,1.0,0.5,1,1,1.0,1,63.3,107.8,171.1,1,1,1,1
2888,3,0.989894,0.5,1,1,3.0,3,85.8,83.0,168.8,1,1,1,1
2889,0,0.0,0.5,0,0,,0,69.0,0.0,69.0,1,1,1,1
2890,2,0.989894,0.5,1,1,3.0,3,63.8,87.3,151.1,1,1,1,1
2891,3,1.0,0.5,1,1,2.0,2,66.5,72.8,139.3,1,1,1,1
2892,0,0.0,0.5,0,0,,0,62.7,0.0,62.7,1,1,1,1
2893,2,0.989894,0.5,1,1,0.0,0,63.5,78.9,142.4,1,1,1,1
2894,2,0.999232,0.5,1,1,3.0,3,67.5,71.3,138.8,1,1,1,1
2895,3,0.989894,0.5,1,1,3.0,3,63.0,72.4,135.4,1,1,1,1
2896,1,1.0,0.5,1,1,1.0,1,62.8,72.5,135.3,1,1,1,1
2897,3,0.989894,0.5,1,1,2.0,2,74.5,75.1,149.6,1,1,1,1
2898,3,0.989894,0.5,1,1,2.0,2,64.4,69.7,134.1,1,1,1,1
2899,0,0.0,0.5,0,0,,0,62.3,0.0,62.3,1,1,1,1
2900,1,0.989894,0.5,1,1,1.0,1,72.4,73.6,146.0,1,1,1,1
2901,2,0.989894,0.5,1,1,3.0,3,64.6,71.1,135.7,1,1,1,1
2902,2,0.989894,0.5,1,1,3.0,3,61.3,70.1,131.4,1,1,1,1
2903,2,0.989894,0.5,1,1,2.0,2,60.8,83.6,144.4,1,1,1,1
2904,0,0.0,0.5,0,0,,0,64.4,0.0,64.4,1,1,1,1
2905,0,0.0,0.5,0,0,,0,63.4,0.0,63.4,1,1,1,1
2906,2,0.989894,0.5,1,1,3.0,3,61.8,78.3,140.1,1,1,1,1
2907,2,1.0,0.5,1,1,3.0,3,67.2,71.6,138.8,1,1,1,1
2908,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
2909,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
2910,1,0.999232,0.5,1,1,1.0,1,72.4,70.8,143.2,1,1,1,1
2911,0,0.0,0.5,0,0,,0,63.1,0.0,63.1,1,1,1,1
2912,2,0.989894,0.5,1,1,2.0,2,61.7,70.1,131.8,1,1,1,1
2913,1,0.997497,0.5,1,1,1.0,1,71.3,73.7,145.0,1,1,1,1
2914,0,0.0,0.5,0,0,,0,62.3,0.0,62.3,1,1,1,1
2915,3,0.989894,0.5,1,1,3.0,3,61.2,70.4,131.6,1,1,1,1
2916,2,0.989894,0.5,1,1,2.0,2,60.9,79.0,139.9,1,1,1,1
2917,1,0.997497,0.5,1,1,1.0,1,63.9,68.2,132.1,1,1,1,1
2918,2,0.989894,0.5,1,1,3.0,3,61.0,69.3,130.3,1,1,1,1
2919,0,0.177465,0.5,0,0,,0,60.6,0.0,60.6,1,1,1,1
2920,3,1.0,0.5,1,1,3.0,3,65.5,71.4,136.9,1,1,1,1
2921,1,1.0,0.5,1,1,1.0,1,62.5,68.9,131.4,1,1,1,1
2922,0,0.989894,0.5,1,1,0.0,0,60.9,69.4,130.3,1,1,1,1
2923,0,0.0,0.5,0,0,,0,71.9,0.0,71.9,1,1,1,1
2924,3,0.989894,0.5,1,1,3.0,3,61.5,68.2,129.7,1,1,1,1
2925,2,0.989894,0.5,1,1,2.0,2,62.2,69.3,131.5,1,1,1,1
2926,0,0.0,0.5,0,0,,0,59.4,0.0,59.4,1,1,1,1
2927,3,0.989894,0.5,1,1,3.0,3,63.5,70.7,134.2,1,1,1,1
2928,1,1.0,0.5,1,1,1.0,1,62.5,68.6,131.1,1,1,1,1
2929,0,0.0,0.5,0,0,,0,61.5,0.0,61.5,1,1,1,1
2930,0,0.0,0.5,0,0,,0,67.0,0.0,67.0,1,1,1,1
2931,0,0.0,0.5,0,0,,0,110.1,0.0,110.1,1,1,1,1
2932,2,0.989894,0.5,1,1,3.0,3,67.4,85.0,152.4,1,1,1,1
2933,2,0.989894,0.5,1,1,3.0,3,67.8,72.5,140.3,1,1,1,1
2934,3,0.989894,0.5,1,1,2.0,2,62.1,70.6,132.7,1,1,1,1
2935,1,0.997497,0.5,1,1,1.0,1,61.6,78.7,140.3,1,1,1,1
2936,3,0.989894,0.5,1,1,2.0,2,67.0,71.2,138.2,1,1,1,1
2937,3,0.989894,0.5,1,1,2.0,2,65.3,104.7,170.0,1,1,1,1
2938,2,0.989894,0.5,1,1,3.0,3,70.0,78.3,148.3,1,1,1,1
2939,0,0.0,0.5,0,0,,0,67.7,0.0,67.7,1,1,1,1
2940,2,1.0,0.5,1,1,2.0,2,62.3,69.9,132.2,1,1,1,1
2941,2,0.989894,0.5,1,1,3.0,3,62.4,69.9,132.3,1,1,1,1
2942,2,0.989894,0.5,1,1,2.0,2,73.2,71.1,144.3,1,1,1,1
2943,3,0.999232,0.5,1,1,3.0,3,61.5,70.3,131.8,1,1,1,1
2944,0,0.0,0.5,0,0,,0,59.8,0.0,59.8,1,1,1,1
2945,1,1.0,0.5,1,1,1.0,1,62.2,81.3,143.5,1,1,1,1
2946,3,0.989894,0.5,1,1,3.0,3,64.7,69.5,134.2,1,1,1,1
2947,3,1.0,0.5,1,1,3.0,3,62.0,70.3,132.3,1,1,1,1
2948,3,0.989894,0.5,1,1,2.0,2,61.1,76.8,137.9,1,1,1,1
2949,0,0.0,0.5,0,0,,0,66.4,0.0,66.4,1,1,1,1
2950,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
2951,0,0.0,0.5,0,0,,0,60.9,0.0,60.9,1,1,1,1
2952,0,0.0,0.5,0,0,,0,72.8,0.0,72.8,1,1,1,1
2953,1,0.989894,0.5,1,1,1.0,1,62.8,69.1,131.9,1,1,1,1
2954,1,1.0,0.5,1,1,1.0,1,60.1,68.1,128.2,1,1,1,1
2955,1,0.999232,0.5,1,1,1.0,1,68.4,75.3,143.7,1,1,1,1
2956,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
2957,2,0.989894,0.5,1,1,2.0,2,63.4,70.6,134.0,1,1,1,1
2958,0,0.0,0.5,0,0,,0,61.8,0.0,61.8,1,1,1,1
2959,1,1.0,0.5,1,1,1.0,1,63.8,70.2,134.0,1,1,1,1
2960,1,0.989894,0.5,1,1,1.0,1,59.2,88.3,147.5,1,1,1,1
2961,0,0.0,0.5,0,0,,0,73.0,0.0,73.0,1,1,1,1
2962,3,0.989894,0.5,1,1,2.0,2,66.0,68.5,134.5,1,1,1,1
2963,3,0.989894,0.5,1,1,3.0,3,60.8,68.4,129.2,1,1,1,1
2964,2,0.989894,0.5,1,1,3.0,3,61.1,70.4,131.5,1,1,1,1
